force,angle
-6.4464,8.5340
-6.4230,8.5559
-6.4581,8.5340
-6.4347,8.4021
-6.4113,8.4461
-6.4288,8.4900
-6.4756,8.5340
-6.4347,8.4680
-6.4405,8.5120
-6.4464,8.5779
-6.4639,8.5120
-6.4464,8.4680
-6.4288,8.4461
-6.4288,8.5340
-6.5048,8.5120
-6.4113,8.4900
-6.4230,8.5120
-6.4171,8.5999
-6.4171,8.5340
-6.4815,8.5340
-6.4581,8.6658
-6.4288,8.5779
-6.4405,8.4900
-6.4464,8.5340
-6.4347,8.5559
-6.4347,8.5340
-6.4113,8.5999
-6.4347,8.4680
-6.4698,8.5999
-6.4171,8.5779
-6.4815,8.5559
-6.4756,8.5999
-6.4405,8.5779
-6.5165,8.4900
-6.4581,8.5779
-6.4756,8.6219
-6.4698,8.5559
-6.4405,8.5999
-6.4873,8.4900
-6.4756,8.6438
-6.4522,8.5559
-6.4756,8.5340
-6.4347,8.6219
-6.4698,8.6438
-6.5048,8.5340
-6.4639,8.6658
-6.4581,8.6438
-6.4698,8.6219
-6.4815,8.5559
-6.4990,8.7537
-6.4698,8.6219
-6.5399,8.6438
-6.4815,8.6878
-6.5048,8.6219
-6.5341,8.6658
-6.4581,8.5779
-6.5165,8.7097
-6.4990,8.7097
-6.5399,8.7317
-6.5341,8.7317
-6.4698,8.6219
-6.4815,8.7317
-6.5282,8.6219
-6.5224,8.7537
-6.5633,8.7757
-6.5282,8.7537
-6.5516,8.6219
-6.4815,8.6878
-6.5165,8.7537
-6.5458,8.7976
-6.5048,8.7976
-6.5282,8.7976
-6.5224,8.7317
-6.5224,8.7097
-6.5458,8.7317
-6.5107,8.7757
-6.5107,8.7757
-6.5224,8.7757
-6.5048,8.7537
-6.5224,8.6878
-6.4815,8.8196
-6.5107,8.7097
-6.5282,8.7317
-6.5516,8.7317
-6.5809,8.8636
-0.4939,8.8416
-6.5458,8.7757
-6.5575,8.7757
-6.5458,8.7317
-6.5809,8.7097
-6.5458,8.7757
-6.5867,8.8416
-6.5575,8.8196
-6.5692,8.8196
-6.6101,8.8416
-6.6042,8.9514
-6.5809,8.9075
-6.5984,8.7757
-6.5926,8.8855
-6.6393,8.8636
-6.5984,8.9734
-6.6335,8.9295
-6.6393,8.9295
-6.6101,8.8636
-6.5867,8.9075
-6.6276,8.9295
-6.6627,8.8196
-6.6159,8.9075
-6.6627,8.8196
-6.5984,8.9295
-6.6393,8.8855
-6.5867,8.9295
-6.5984,8.9514
-6.6686,8.9295
-0.4939,8.9295
-6.6861,8.9295
-6.6569,8.9734
-6.6686,9.0393
-6.6744,8.9954
-6.6920,9.0393
-6.7037,8.9734
-6.6978,9.0174
-6.7212,9.0393
-6.6978,8.9954
-6.7037,9.0833
-6.7212,9.1053
-6.7387,9.0174
-6.7212,9.0613
-6.7095,8.9954
-6.7095,8.9734
-6.7212,9.0393
