t,Ax,Ay,Bx,By
7.574233E0,1.800764E-1,-4.566008E-2,2.012834E-1,-7.787413E-2
7.607600E0,1.798313E-1,-4.519342E-2,2.009421E-1,-7.747490E-2
7.640967E0,1.793140E-1,-4.463708E-2,2.005751E-1,-7.702252E-2
7.674333E0,1.790446E-1,-4.419289E-2,2.000299E-1,-7.637738E-2
7.707700E0,1.786557E-1,-4.340004E-2,1.996883E-1,-7.589514E-2
7.741067E0,1.783844E-1,-4.294827E-2,1.994353E-1,-7.532407E-2
7.774433E0,1.778668E-1,-4.221907E-2,1.988383E-1,-7.483349E-2
7.807800E0,1.774914E-1,-4.171834E-2,1.984799E-1,-7.395918E-2
7.841167E0,1.771169E-1,-4.108132E-2,1.980263E-1,-7.367589E-2
7.874533E0,1.766482E-1,-4.046490E-2,1.976527E-1,-7.305396E-2
7.907900E0,1.762438E-1,-3.983729E-2,1.969429E-1,-7.232078E-2
7.941267E0,1.757607E-1,-3.919969E-2,1.964613E-1,-7.166410E-2
7.974633E0,1.753170E-1,-3.857755E-2,1.957899E-1,-7.119512E-2
8.008000E0,1.748096E-1,-3.790528E-2,1.953691E-1,-7.059881E-2
8.041367E0,1.742261E-1,-3.715779E-2,1.947501E-1,-6.981286E-2
8.074733E0,1.736713E-1,-3.648483E-2,1.939961E-1,-6.908954E-2
8.108100E0,1.731743E-1,-3.578633E-2,1.936055E-1,-6.844719E-2
8.141467E0,1.725896E-1,-3.502150E-2,1.928258E-1,-6.770150E-2
8.174833E0,1.719843E-1,-3.431937E-2,1.921034E-1,-6.699870E-2
8.208200E0,1.714048E-1,-3.355224E-2,1.914297E-1,-6.642141E-2
8.241567E0,1.706807E-1,-3.280642E-2,1.906423E-1,-6.555164E-2
8.274933E0,1.700402E-1,-3.196840E-2,1.897990E-1,-6.486557E-2
8.308300E0,1.694635E-1,-3.123201E-2,1.890235E-1,-6.408642E-2
8.341667E0,1.688970E-1,-3.044983E-2,1.883333E-1,-6.321423E-2
8.375033E0,1.682392E-1,-2.960480E-2,1.876283E-1,-6.244390E-2
8.408400E0,1.675029E-1,-2.883997E-2,1.868099E-1,-6.150032E-2
8.441767E0,1.669060E-1,-2.807168E-2,1.860559E-1,-6.069177E-2
8.475133E0,1.660131E-1,-2.700005E-2,1.852883E-1,-5.987711E-2
8.508500E0,1.653050E-1,-2.615337E-2,1.844529E-1,-5.896988E-2
8.541867E0,1.645524E-1,-2.513865E-2,1.836337E-1,-5.799987E-2
8.575233E0,1.637458E-1,-2.413820E-2,1.828447E-1,-5.688077E-2
8.608600E0,1.631080E-1,-2.310434E-2,1.819910E-1,-5.596452E-2
8.641967E0,1.621530E-1,-2.214551E-2,1.811957E-1,-5.490671E-2
8.675333E0,1.613584E-1,-2.107034E-2,1.803349E-1,-5.397060E-2
8.708700E0,1.605919E-1,-2.004010E-2,1.794728E-1,-5.283562E-2
8.742067E0,1.596790E-1,-1.885640E-2,1.786063E-1,-5.171383E-2
8.775433E0,1.589083E-1,-1.775858E-2,1.777228E-1,-5.052088E-2
8.808800E0,1.578946E-1,-1.653249E-2,1.768357E-1,-4.928894E-2
8.842167E0,1.571215E-1,-1.547369E-2,1.760601E-1,-4.809030E-2
8.875533E0,1.561643E-1,-1.418916E-2,1.752108E-1,-4.685000E-2
8.908900E0,1.551771E-1,-1.295062E-2,1.742777E-1,-4.557787E-2
8.942267E0,1.542085E-1,-1.164528E-2,1.734103E-1,-4.423518E-2
8.975633E0,1.532281E-1,-1.038677E-2,1.723604E-1,-4.299062E-2
9.009000E0,1.523387E-1,-9.078577E-3,1.714692E-1,-4.160953E-2
9.042367E0,1.511228E-1,-7.770807E-3,1.705624E-1,-4.009209E-2
9.075733E0,1.500617E-1,-6.316751E-3,1.695545E-1,-3.872708E-2
9.109100E0,1.490949E-1,-4.940896E-3,1.685108E-1,-3.721403E-2
9.142467E0,1.479917E-1,-3.525153E-3,1.673575E-1,-3.580160E-2
9.175833E0,1.469010E-1,-2.139727E-3,1.664213E-1,-3.431063E-2
9.209200E0,1.458267E-1,-7.017976E-4,1.652143E-1,-3.284463E-2
9.242567E0,1.446717E-1,8.302689E-4,1.640557E-1,-3.129807E-2
9.275933E0,1.435354E-1,2.280858E-3,1.630565E-1,-2.983840E-2
9.309300E0,1.424808E-1,3.746612E-3,1.618917E-1,-2.837291E-2
9.342667E0,1.413237E-1,5.320436E-3,1.607285E-1,-2.694958E-2
9.376033E0,1.401506E-1,6.777299E-3,1.594918E-1,-2.546694E-2
9.409400E0,1.390535E-1,8.213872E-3,1.582070E-1,-2.400181E-2
9.442767E0,1.380096E-1,9.693809E-3,1.569596E-1,-2.260652E-2
9.476133E0,1.367273E-1,1.115400E-2,1.555757E-1,-2.112812E-2
9.509500E0,1.356840E-1,1.268626E-2,1.542659E-1,-1.975893E-2
9.542867E0,1.344981E-1,1.409808E-2,1.528456E-1,-1.844854E-2
9.576233E0,1.334575E-1,1.550372E-2,1.514644E-1,-1.692754E-2
9.609600E0,1.321808E-1,1.698310E-2,1.500001E-1,-1.581385E-2
9.642967E0,1.310795E-1,1.840131E-2,1.484077E-1,-1.441137E-2
9.676333E0,1.299032E-1,1.980104E-2,1.469506E-1,-1.307770E-2
9.709700E0,1.287844E-1,2.115196E-2,1.454583E-1,-1.190887E-2
9.743067E0,1.275911E-1,2.256385E-2,1.439544E-1,-1.058626E-2
9.776433E0,1.265645E-1,2.409074E-2,1.424800E-1,-9.505796E-3
9.809800E0,1.252672E-1,2.545571E-2,1.408691E-1,-8.273615E-3
9.843167E0,1.240046E-1,2.675349E-2,1.387870E-1,-7.180366E-3
9.876533E0,1.227017E-1,2.814742E-2,1.371791E-1,-6.056360E-3
9.909900E0,1.212973E-1,2.960686E-2,1.353977E-1,-4.888292E-3
9.943267E0,1.200020E-1,3.089676E-2,1.336356E-1,-3.533042E-3
9.976633E0,1.187569E-1,3.238577E-2,1.320763E-1,-2.481875E-3
1.001000E1,1.174435E-1,3.370574E-2,1.299917E-1,-1.306941E-3
1.004337E1,1.161878E-1,3.513255E-2,1.280634E-1,5.303979E-5
1.007673E1,1.147406E-1,3.661575E-2,1.262879E-1,1.379215E-3
1.011010E1,1.134018E-1,3.801453E-2,1.242317E-1,2.275670E-3
