force,angle
-0.4296,0.2063
-0.4647,0.3162
-0.4822,0.2942
-0.4413,0.2503
-0.5173,0.3821
-0.5758,0.3821
-0.5582,0.4261
-0.4237,0.4480
-0.3419,0.4480
-0.2776,0.2942
-0.2015,0.2942
-0.0378,0.2722
-0.0495,0.2942
-0.0027,0.1624
-0.0554,0.2283
-0.1138,0.1844
-0.0378,0.1184
-0.0378,0.1624
-0.0729,0.1404
-0.0027,0.1404
-0.0788,0.2283
-0.0729,0.1184
0.0148,0.0965
-0.0437,0.0745
-0.0027,0.0525
-0.0027,0.0965
-0.0963,0.1184
0.0031,0.1624
0.0148,0.1184
-0.0261,0.0745
-0.0320,0.1404
